Date,BERKSHIRE HATHAWAY INC
2015-12-07,-0.0117131816143809
2015-12-08,-0.0008351820838854
2015-12-09,-0.014748960726263
2015-12-10,-0.0005097216878294
2015-12-11,-0.0342804778100951
2015-12-14,0.0047631813699455
2015-12-15,0.0091115876948897
2015-12-16,0.0244839094737074
2015-12-17,-0.0053767750450915
2015-12-18,-0.0116124401126398
2015-12-21,-0.0017649029677012
2015-12-22,0.0015585853863333
2015-12-23,0.0106767343438114
2015-12-24,-0.0025350380089897
2015-12-28,-0.0107585652836029
2015-12-29,0.0127411203797744
2015-12-30,-0.0149448896182303
2015-12-31,-0.0065017926173082
2016-01-04,-0.0431899209745227
2016-01-05,-0.0029600131284786
2016-01-06,0.0177577814892619
2016-01-07,-0.0339444108425022
2016-01-08,-0.0175846693990658
2016-01-11,-0.0039265027969567
2016-01-12,0.0183885645441486
2016-01-13,-0.0506116848370029
2016-01-14,0.0151411712178888
2016-01-15,-0.0279983184301094
2016-01-18,0.0
2016-01-19,0.0083484875351749
2016-01-20,-0.0122718907810954
2016-01-21,-0.0080800413280434
2016-01-22,0.0145780370603707
2016-01-25,-0.0194333805090445
2016-01-26,-0.0021466211176581
2016-01-27,-0.0441221038676988
2016-01-28,0.0069639930558982
2016-01-29,0.0153659690779637
2016-02-01,0.0017438710048272
2016-02-02,-0.0303831551288507
2016-02-03,-0.0073906927757796
2016-02-04,0.0136061937046867
2016-02-05,-0.0665054013567066
2016-02-08,-0.019696860815625
2016-02-09,-0.0002423457500242
2016-02-10,0.0158402207122505
2016-02-11,0.0
2016-02-12,0.0
2016-02-15,0.0
2016-02-16,0.0483661085749218
2016-02-17,0.0304530473737609
2016-02-18,-0.0200179810974947
2016-02-19,0.0025725335441373
2016-02-22,0.0203103840504419
2016-02-23,-0.022989079259534
2016-02-24,0.0121321396966938
2016-02-25,-0.011996734264259
2016-02-26,0.0086851455497969
2016-02-29,-0.0019773118923152
2016-03-01,0.0301639271097042
2016-03-02,7.273988391620634e-05
2016-03-03,-0.005008508837568
2016-03-04,0.0222721647524661
2016-03-07,-0.0134518255924266
2016-03-08,-0.004350896603222
2016-03-09,0.0079927291737735
2016-03-10,-0.0045637151263371
2016-03-11,0.0278203052987195
2016-03-14,-0.0010286855162129
2016-03-15,-0.0112307432513963
2016-03-16,0.0146866400447949
2016-03-17,-0.0038166665168318
2016-03-18,0.0083787158465937
2016-03-21,0.0042219002883632
2016-03-22,-0.0031692610055741
2016-03-23,-0.0105144275822535
2016-03-24,-0.0044591734793774
2016-03-28,-0.0003647950644013
2016-03-29,0.0188963086329845
2016-03-30,0.0083596071746214
2016-03-31,-0.0017085856077998
2016-04-01,0.0133112620009128
2016-04-04,-0.0053766198621183
2016-04-05,-0.004369920589068
2016-04-06,0.0065832216730499
2016-04-07,-0.0071129921752165
2016-04-08,0.002217607955216
2016-04-11,0.0037147798596868
2016-04-12,0.0238291517447228
2016-04-13,0.02753213298858
2016-04-14,0.0005654676295347
2016-04-15,0.0071604573980954
2016-04-18,-0.0086398018636114
2016-04-19,-0.0365152605973077
2016-04-20,0.0063174371486585
2016-04-21,-0.0085076443438303
2016-04-22,-0.0015034785444615
2016-04-25,-0.0141885579861633
2016-04-26,-0.0165569125757831
2016-04-27,0.0029095078903884
2016-04-28,0.000282030752396
2016-04-29,-0.001041071589973
2016-05-02,0.0027505691452722
2016-05-03,-0.0197092724073383
2016-05-04,-0.0089688601845945
2016-05-05,0.0003010955318742
2016-05-06,-0.001711412318632
2016-05-09,-0.0162065675270937
2016-05-10,0.0149613642005954
2016-05-11,-0.0198010611821548
2016-05-12,-0.0193941841386167
2016-05-13,0.0
2016-05-16,0.0100138478821081
2016-05-17,0.0001187843802021
2016-05-18,0.0145747177269088
2016-05-19,-0.0084995529829926
2016-05-20,0.01855044461239
2016-05-23,0.0028592345417592
2016-05-24,0.0241712996216068
2016-05-25,0.0007890757388433
2016-05-26,0.0057639665397732
2016-05-27,0.0114332920175679
2016-05-31,-0.0004832445682794
2016-06-01,-0.0061066757805725
2016-06-02,0.0015626876749963
2016-06-03,-0.0154244942866601
2016-06-06,0.0099880437587207
2016-06-07,-0.0151051093416478
2016-06-08,-0.0144187018084886
2016-06-09,-0.0013455514946515
2016-06-10,-0.0212678122793477
2016-06-13,-0.0026486082411992
2016-06-14,-0.0017683049416348
2016-06-15,-0.0051657045787825
2016-06-16,0.0057370259840108
2016-06-17,-0.0075959791380418
2016-06-20,0.0121305973402761
2016-06-21,-0.0077102506958668
2016-06-22,-0.0066599737548451
2016-06-23,0.0148847739255901
2016-06-24,-0.0324378617012693
2016-06-27,-0.0251908312387197
2016-06-28,0.0176002732779647
2016-06-29,0.0234451455255151
2016-06-30,0.0094717976617668
2016-07-01,0.0222384141504368
2016-07-04,0.0
2016-07-05,-0.0051919460352811
2016-07-06,-0.0154551692973941
2016-07-07,0.0058311562059458
2016-07-08,0.0138865746245071
2016-07-11,0.0036355871571298
2016-07-12,0.0148135166874265
2016-07-13,-0.0048479883006798
2016-07-14,0.0085756639911036
2016-07-15,-0.0044345043569875
2016-07-18,0.0103606048804099
2016-07-19,-0.041376051026165
2016-07-20,0.0162334286434082
2016-07-21,-0.0145676105179244
2016-07-22,0.0023391258118905
2016-07-25,0.0049378045884107
2016-07-26,0.0207489697361744
2016-07-27,-5.753777644601499e-05
2016-07-28,-0.0006935867360368
2016-07-29,-0.0074511648415825
2016-08-01,0.0173591057774402
2016-08-02,-0.0051949362811346
2016-08-03,0.00322362664033
2016-08-04,0.0010881312491239
2016-08-05,0.0224207740677324
2016-08-08,-0.0010500993083547
2016-08-09,0.0026777069668622
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0124724051897653
2016-08-16,-0.0075093938091304
2016-08-17,0.0037131256362084
2016-08-18,-0.0017091867554074
2016-08-19,0.0012386144706473
2016-08-22,-0.0015224005670007
2016-08-23,0.0023047069072001
2016-08-24,-0.0073460258113026
2016-08-25,-0.0012346622619042
2016-08-26,0.0025132269730432
2016-08-29,1.799263316804023e-05
2016-08-30,0.003580639197348
2016-08-31,-0.0017951106051279
2016-09-01,0.0184109823405345
2016-09-02,0.0019455045640521
2016-09-05,0.0
2016-09-06,0.0134658675903747
2016-09-07,0.0033682976941016
2016-09-08,-0.006235844638704
2016-09-09,-0.0174314619257646
2016-09-12,0.009854599877604
2016-09-13,-0.0062373641806127
2016-09-14,-0.0023854375977685
2016-09-15,0.0027745080343268
2016-09-16,0.0009908758872283
2016-09-19,-0.0013694961386927
2016-09-20,-7.970400875745298e-06
2016-09-21,0.0147347398397013
2016-09-22,0.0083522711244108
2016-09-23,0.0033736666595707
2016-09-26,-0.0068183044542381
2016-09-27,0.0034783480426863
2016-09-28,0.0001229672890294
2016-09-29,-0.0104391833737182
2016-09-30,0.0006350972457558
2016-10-03,-0.0019096670214995
2016-10-04,0.0117775392317618
2016-10-05,0.0056111205167048
2016-10-06,-0.0029203621914825
2016-10-07,-0.0057869892012096
2016-10-10,0.0061390560888561
2016-10-11,-0.0193419818873994
2016-10-12,-0.001957247882263
2016-10-13,-0.0072311931476397
2016-10-14,0.0048717344632478
2016-10-17,-0.0020537965529187
2016-10-18,0.0042485203159794
2016-10-19,0.0025217288567336
2016-10-20,-0.0008916076776048
2016-10-21,0.0007645315433728
2016-10-24,0.0012995198503371
2016-10-25,-0.005773014566863
2016-10-26,-0.0099128450143651
2016-10-27,-0.0089309099818661
2016-10-28,0.0064047165671665
2016-10-31,0.0037960770265261
2016-11-01,-0.0095906949506351
2016-11-02,-0.0210009512977893
2016-11-03,-0.0102746274137247
2016-11-04,0.0042565207500069
2016-11-07,0.0163614988863118
2016-11-08,0.0049757871823008
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,-0.0194073294166458
2016-11-15,0.0290551472729756
2016-11-16,0.0081791121981296
2016-11-17,0.0138306915587225
2016-11-18,-0.0065167675998497
2016-11-21,0.0023148475635816
2016-11-22,0.0032817828118687
2016-11-23,-0.0016773064751283
2016-11-24,0.0
2016-11-25,0.0016338013444725
2016-11-28,-0.0067661426634422
2016-11-29,0.0196090561593522
2016-11-30,-0.0099939428542162
2016-12-01,-0.019321249150639
2016-12-02,-0.0074791614108717
2016-12-05,0.0122566217555513
2016-12-06,0.0018009040208224
2016-12-07,0.023664757275849
2016-12-08,-0.0008353528109124
2016-12-09,0.0013119082343093
2016-12-12,-0.0119274017268423
2016-12-13,0.0099424453900287
2016-12-14,0.0019359909490963
2016-12-15,-0.0104597101938487
2016-12-16,-0.0050924715738364
2016-12-19,-0.0040074936636547
2016-12-20,0.0052402263690587
2016-12-21,0.0012371864570224
2016-12-22,-0.0089351893963852
2016-12-23,-0.0006899962198128
2016-12-27,0.0082485011763933
2016-12-28,-0.0070644896510162
2016-12-29,-0.0005941558078343
2016-12-30,-0.0063615444919368
2017-01-03,0.0082243017449563
2017-01-04,0.0122037162739256
2017-01-05,0.0160918238871634
2017-01-06,0.0056665397011568
2017-01-09,-0.0026415136127654
2017-01-10,0.0105863563763952
2017-01-11,0.0010454158672508
2017-01-12,-0.0058307831074347
2017-01-13,0.0062313942166558
2017-01-16,0.0
2017-01-17,0.0074016835235115
2017-01-18,-0.0005886805946172
2017-01-19,0.0043991044465729
2017-01-20,0.0006680683050357
2017-01-23,0.0093790069758707
2017-01-24,0.0099754269901812
2017-01-25,0.0067980824369129
2017-01-26,0.0106632076941211
2017-01-27,-0.0069332652307643
2017-01-30,-0.0018993535941821
2017-01-31,-0.0029636923517736
2017-02-01,-0.0012281833564645
2017-02-02,-0.0006143172013983
2017-02-03,0.0070397546708351
2017-02-06,-0.0055911213124795
2017-02-07,0.0046980248434254
2017-02-08,0.0098332065730131
2017-02-09,0.0125262399106853
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0014725240796555
2017-02-15,0.0103847752506056
2017-02-16,-0.0014632885473628
2017-02-17,-0.0045612757610643
2017-02-20,0.0
2017-02-21,0.0082958586920809
2017-02-22,0.0031139520780665
2017-02-23,-0.0033532084053701
2017-02-24,-0.0028456247078033
2017-02-27,0.009087366323814
2017-02-28,-0.0060003145286442
2017-03-01,0.0020641484069856
2017-03-02,-0.0031318449521787
2017-03-03,0.0014449589362253
2017-03-06,-0.0061024048301046
2017-03-07,0.0003376805030139
2017-03-08,0.0029922427424
2017-03-09,-0.0019793733531613
2017-03-10,2.3533306094947197e-06
2017-03-13,0.0109254123007274
2017-03-14,-0.005225529942614
2017-03-15,0.0070087882158194
2017-03-16,0.006704853028201
2017-03-17,0.0002659816596233
2017-03-20,-7.185437759826829e-05
2017-03-21,-0.0269121225504647
2017-03-22,0.007935665536942
2017-03-23,0.0058902941651042
2017-03-24,0.0004837213672317
2017-03-27,0.0012559408438241
2017-03-28,0.0043650427674237
2017-03-29,0.0022234729158419
2017-03-30,-0.0032637950468461
2017-03-31,-0.0016153779134923
2017-04-03,0.0019803182891058
2017-04-04,-0.008156683966722
2017-04-05,-0.0027294029621302
2017-04-06,0.0140481896734092
2017-04-07,-0.0062894164200681
2017-04-10,0.0067270942245305
2017-04-11,-0.003330212175955
2017-04-12,0.0011035304853244
2017-04-13,-0.0090693677347702
2017-04-17,0.0093414317900453
2017-04-18,-0.0011635266072511
2017-04-19,0.0087255886349839
2017-04-20,0.0160964204474394
2017-04-21,0.002587240292144
2017-04-24,0.0136349344802546
2017-04-25,0.0072203373956865
2017-04-26,0.0101046979851251
2017-04-27,0.0008224982919271
2017-04-28,-0.0053216287040188
2017-05-01,0.009553716648105
2017-05-02,-0.0094437837168139
2017-05-03,-0.0138607122836639
2017-05-04,0.0038560756160812
2017-05-05,0.0169134979603846
2017-05-08,0.0137585794285672
2017-05-09,0.0022312888644075
2017-05-10,0.0091970927498215
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0023751651512795
2017-05-16,0.0110884889494349
2017-05-17,-0.0256850095473305
2017-05-18,0.0043589844697686
2017-05-19,0.0147158275327765
2017-05-22,0.0106763733066053
2017-05-23,-0.0057129036375592
2017-05-24,0.0079103506720732
2017-05-25,0.0084923167744344
2017-05-26,0.0020156593905891
2017-05-30,-0.0025268394646197
2017-05-31,-0.0004316184605643
2017-06-01,0.0119792759460743
2017-06-02,0.0068705161189506
2017-06-05,-0.0004384650836016
2017-06-06,-0.0016190209360096
2017-06-07,0.0116805843607694
2017-06-08,0.0091958874858788
2017-06-09,-0.0333534869112727
2017-06-12,-0.0011352676412264
2017-06-13,0.0079232091005203
2017-06-14,-0.0060069090934338
2017-06-15,-0.0052136728830126
2017-06-16,0.0022767144787647
2017-06-19,0.0204464854534334
2017-06-20,-0.0152387678460385
2017-06-21,0.0194658582859117
2017-06-22,0.0037106223739371
2017-06-23,0.0120877032186719
2017-06-26,0.000521033458404
2017-06-27,-0.0221399726862617
2017-06-28,0.0141860725196603
2017-06-29,-0.0220649805180882
2017-06-30,-6.04684508127562e-05
2017-07-03,-0.0055312616779719
2017-07-05,0.0117681386649899
2017-07-06,-0.0094758362319741
2017-07-07,0.0067186096279945
2017-07-10,0.0142039581494703
2017-07-11,0.0081415913409772
2017-07-12,0.0133341475303241
2017-07-13,0.0014736793255984
2017-07-14,0.0105209287605054
2017-07-17,-0.0045091571569113
2017-07-18,0.015521091348202
2017-07-19,0.0044439940186957
2017-07-20,-0.0042161822430576
2017-07-21,0.0016140914839586
2017-07-24,0.0036578806973981
2017-07-25,-0.0032222281310944
2017-07-26,0.0096384851896231
2017-07-27,-0.0074905584384485
2017-07-28,0.0056991514772883
2017-07-31,0.0058723109846918
2017-08-01,0.005301863293446
2017-08-02,-0.0078435638672701
2017-08-03,0.0020812151393527
2017-08-04,0.0069777771040804
2017-08-07,0.0104650711099647
2017-08-08,0.0030902475166223
2017-08-09,-0.0013105902949561
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0069778754776725
2017-08-15,-0.005011616065032
2017-08-16,-0.0005232086572143
2017-08-17,-0.0237251937394554
2017-08-18,-0.001012976605727
2017-08-21,0.0085245555767043
2017-08-22,0.0130202091319135
2017-08-23,-0.0013390761914561
2017-08-24,-0.0029395081338611
2017-08-25,-0.0147043146349377
2017-08-28,-0.0025286284049972
2017-08-29,0.0052185098159507
2017-08-30,0.0145015638104053
2017-08-31,0.0091991748332271
2017-09-01,-0.0004935288943018
2017-09-05,-0.0099719640220659
2017-09-06,0.0038603372063503
2017-09-07,0.0066700913042381
2017-09-08,-0.0033061925733047
2017-09-11,0.0120660040200477
2017-09-12,0.0082871787300002
2017-09-13,0.0141139667889618
2017-09-14,-0.001689454911865
2017-09-15,-0.0015271391825171
2017-09-18,0.0067854886157334
2017-09-19,-0.0006757303000657
2017-09-20,-0.0032258847692191
2017-09-21,-0.0062248890097874
2017-09-22,-0.0024176738446207
2017-09-25,-0.0217176553922873
2017-09-26,-0.0060810984050556
2017-09-27,0.003454595325337
2017-09-28,-0.0065584809457585
2017-09-29,0.0036799360008941
2017-10-02,0.0095578463402714
2017-10-03,0.0079647166300147
2017-10-04,-0.0045901898099023
2017-10-05,0.010978508602524
2017-10-06,-0.0004112627178566
2017-10-09,0.0008484404091435
2017-10-10,0.0090585099774826
2017-10-11,-0.0041417300638592
2017-10-12,-0.0125632027435229
2017-10-13,-0.0002609100148944
2017-10-16,0.0065114449083305
2017-10-17,-0.0042187541858401
2017-10-18,0.0049491795840352
2017-10-19,-0.0106059703072379
2017-10-20,0.0028195580177672
2017-10-23,-0.0087890135152455
2017-10-24,0.0020993515183995
2017-10-25,-0.0084654842292801
2017-10-26,-0.0126917004250727
2017-10-27,0.0176945938853836
2017-10-30,-0.0012310991917576
2017-10-31,0.0056159361302128
2017-11-01,0.0014636263449891
2017-11-02,0.0064204153343168
2017-11-03,0.0041942012342475
2017-11-06,0.012868800541669
2017-11-07,-0.0005906355203499
2017-11-08,-0.0013825617287943
2017-11-09,-0.0112895340252003
2017-11-10,0.0014508510833326
2017-11-13,0.0
2017-11-14,-0.0148129697425137
2017-11-15,-0.0035824016057094
2017-11-16,0.0170441124965921
2017-11-17,-0.0052271628496138
2017-11-20,-0.0066015768927125
2017-11-21,0.0102907976085708
2017-11-22,-0.0067118038924891
2017-11-24,0.0003844032339239
2017-11-27,-0.0093718862644712
2017-11-28,0.0025265774604923
2017-11-29,-0.0176372605782881
2017-11-30,0.0016924353057863
2017-12-01,-0.0039152202829427
2017-12-04,-0.0129903592797616
2017-12-05,0.0019149421387285
2017-12-06,0.0185093036172128
2017-12-07,0.0093783613658431
2017-12-08,0.0048782547377324
2017-12-11,0.0070691507378415
2017-12-12,-0.0022501915425426
2017-12-13,0.0110064029114556
2017-12-14,-8.172907816494934e-05
2017-12-15,0.0089349863055836
2017-12-18,0.007729925514843
2017-12-19,-0.0008315817113166
2017-12-20,0.0008539999449594
2017-12-21,0.0112804762874114
2017-12-22,0.0006067628138657
2017-12-26,-0.0030181446507874
2017-12-27,0.0002390037360386
2017-12-28,-0.0015826645532042
2017-12-29,-0.0010174295824137
2018-01-02,0.0310173084513427
2018-01-03,0.0056762803674192
2018-01-04,0.0040648275647185
2018-01-05,0.0220227126659806
2018-01-08,0.003434925115233
2018-01-09,0.0007083055966194
2018-01-10,-0.0047806586154326
2018-01-11,0.0176617977997195
2018-01-12,0.0025937230596293
2018-01-16,-0.0119617536141701
2018-01-17,0.0084719725192603
2018-01-18,-0.0007166804364577
2018-01-19,0.0032582968511243
2018-01-22,0.003236421204952
2018-01-23,0.0082531592983758
2018-01-24,0.0109313912787987
2018-01-25,0.0155866525143892
2018-01-26,0.0257527997151749
2018-01-29,-0.007115179205256
2018-01-30,-0.0113714356806263
2018-01-31,0.0043072488521298
2018-02-01,-0.0144098115418193
2018-02-02,-0.0206590436385388
2018-02-05,-0.0330110392401223
2018-02-06,0.0174410366177943
2018-02-07,-0.0054668881854462
2018-02-08,-0.0448063332948557
2018-02-09,0.0089734507612704
2018-02-12,0.0161975385781212
2018-02-13,0.0
2018-02-14,0.0201234713461762
2018-02-15,0.0132899496606198
2018-02-16,0.0005176763741232
2018-02-20,-0.0005125644254782
2018-02-21,0.0007351906046846
2018-02-22,-0.0006760305931147
2018-02-23,0.0165256676437679
2018-02-26,-0.0014123395947251
2018-02-27,-0.0125539809353497
2018-02-28,-0.0028096818796411
2018-03-01,-0.0102293865166843
2018-03-02,0.0040374127399345
2018-03-05,0.0079315213364905
2018-03-06,0.0086654792172087
2018-03-07,0.0077096420951341
2018-03-08,0.0071678927627365
2018-03-09,0.0209858984731892
2018-03-12,-0.0025747458634839
2018-03-13,-0.0099284534107242
2018-03-14,0.0020499314408235
2018-03-15,0.0039549410254329
2018-03-16,0.0006169378065199
2018-03-19,-0.0090229061602262
2018-03-20,0.0038564839082166
2018-03-21,-0.0040433157378889
2018-03-22,-0.0221917566111989
2018-03-23,-0.0097158782240243
2018-03-26,0.025326474383525
2018-03-27,-0.0242680202575074
2018-03-28,-0.0099090371923311
2018-03-29,0.0166267213784383
2018-04-02,-0.0196988949506788
2018-04-03,0.0084993208749655
2018-04-04,0.0060175302250156
2018-04-05,0.0051868434263844
2018-04-06,-0.0148562478483397
2018-04-09,0.0007803328209143
2018-04-10,0.0174082237977326
2018-04-11,-0.0011272686901138
2018-04-12,0.0048019377470571
2018-04-13,-0.0054484799390788
2018-04-16,0.0044729635458513
2018-04-17,0.0190437155277181
2018-04-18,0.0050434265387879
2018-04-19,-0.0003055080461564
2018-04-20,-0.0087443101016663
2018-04-23,-0.0058415490593136
2018-04-24,-0.0112889060996851
2018-04-25,-0.009719725379401
2018-04-26,0.0186635514185495
2018-04-27,-0.0052454440817498
2018-04-30,-0.0014349060348231
2018-05-01,0.0053259630288984
2018-05-02,0.0001307839328812
2018-05-03,0.0008221768615728
2018-05-04,0.008793980101647
2018-05-07,0.0089535028574356
2018-05-08,-0.0009460812103208
2018-05-09,0.0024383583494784
2018-05-10,0.0040046021778152
2018-05-11,-0.0041245843154387
2018-05-14,0.0
2018-05-15,-0.0146059182556181
2018-05-16,0.004309951740359
2018-05-17,-0.0051397703110482
2018-05-18,-0.0022119085234137
2018-05-21,0.0103699389459641
2018-05-22,-0.0024545894372361
2018-05-23,0.0111077323715129
2018-05-24,0.002245333980654
2018-05-25,-0.0009161259763232
2018-05-29,-0.009612724501286
2018-05-30,0.0069136150859512
2018-05-31,0.0022841621368632
2018-06-01,0.0134897408164043
2018-06-04,0.0095766156806702
2018-06-05,0.0095526624255619
2018-06-06,0.0105874747617527
2018-06-07,-0.0136336395125709
2018-06-08,0.0085746657126521
2018-06-11,-0.0006087303092651
2018-06-12,0.0117729779173547
2018-06-13,-0.0075633640661074
2018-06-14,0.0185291059625056
2018-06-15,-0.0070208252275894
2018-06-18,0.0027791427562597
2018-06-19,-0.0056931406108806
2018-06-20,0.0075168411750963
2018-06-21,-0.0114275659731859
2018-06-22,-0.0015415011766199
2018-06-25,-0.030269659937828
2018-06-26,0.0053452814278605
2018-06-27,-0.021169587543957
2018-06-28,0.0103875793759511
2018-06-29,0.0009169026904409
2018-07-02,0.0068014143716799
2018-07-03,-0.0068757607535997
2018-07-05,0.0084806288415235
2018-07-06,0.0146422245243691
2018-07-09,0.0044544868025913
2018-07-10,-0.0072341035746624
2018-07-11,-0.0068741097934866
2018-07-12,0.0109165529353396
2018-07-13,0.0002833401447144
2018-07-16,-0.0020553638720919
2018-07-17,0.001477298127765
